Date,Gold,USD_Index,EUR_USD,SP_500,Oil,Bitcoin,Vix,CPI,Unemployment_Rate,GPD,US_Interest_Rate,Zinsen,Gold_ETFs,M2_Euro,M2_US,GPRD,DOW,MOY,Stunde_des_Tages,Jahr,Volles_Datum
2017-05-20,1252.699951171875,97.1500015258789,1.1113580465316772,2381.72998046875,50.33000183105469,2084.72998046875,12.039999961853027,244.86906451612904,4.338709677419355,19575.386384615384,0.9896774193548388,0.9896774193548388,12.133333333333333,10876141000000.0,13550.061290322581,62.501277923583984,5,5,0,2017,2017-05-20
2017-05-21,1252.699951171875,97.1500015258789,1.1113580465316772,2381.72998046875,50.33000183105469,2041.199951171875,12.039999961853027,244.87622580645163,4.335483870967742,19578.177065934065,0.9938709677419355,0.9938709677419355,12.226666666666667,10876141000000.0,13550.764516129033,54.866546630859375,6,5,0,2017,2017-05-21
2017-05-22,1260.699951171875,96.9800033569336,1.120485782623291,2394.02001953125,50.72999954223633,2173.39990234375,10.930000305175781,244.88338709677421,4.332258064516129,19580.967747252747,0.9980645161290322,0.9980645161290322,12.32,10876141000000.0,13551.467741935485,143.4822235107422,0,5,0,2017,2017-05-22
2017-05-23,1254.800048828125,97.3499984741211,1.123885989189148,2398.419921875,51.470001220703125,2320.419921875,10.720000267028809,244.89054838709677,4.329032258064516,19583.75842857143,1.002258064516129,1.002258064516129,11.89,10876141000000.0,13552.170967741935,139.23226928710938,1,5,0,2017,2017-05-23
2017-05-24,1252.4000244140625,97.23999786376953,1.11793053150177,2404.389892578125,51.36000061035156,2443.639892578125,10.020000457763672,244.89770967741936,4.325806451612904,19586.54910989011,1.006451612903226,1.006451612903226,11.75,10876141000000.0,13552.874193548387,181.95040893554688,2,5,0,2017,2017-05-24
2017-05-25,1255.800048828125,97.25,1.1230907440185547,2415.070068359375,48.900001525878906,2304.97998046875,9.989999771118164,244.90487096774194,4.32258064516129,19589.339791208793,1.0106451612903227,1.0106451612903227,11.2,10876141000000.0,13553.577419354839,146.43972778320312,3,5,0,2017,2017-05-25
2017-05-26,1267.5999755859375,97.4000015258789,1.121076226234436,2415.820068359375,49.79999923706055,2202.419921875,9.8100004196167,244.91203225806453,4.319354838709677,19592.130472527475,1.0148387096774194,1.0148387096774194,11.59,10876141000000.0,13554.28064516129,218.0687255859375,4,5,0,2017,2017-05-26
2017-05-27,1267.5999755859375,97.4000015258789,1.121076226234436,2415.820068359375,49.79999923706055,2038.8699951171875,9.8100004196167,244.9191935483871,4.316129032258065,19594.921153846153,1.0190322580645161,1.0190322580645161,11.5975,10876141000000.0,13554.983870967742,150.57125854492188,5,5,0,2017,2017-05-27
2017-05-28,1267.5999755859375,97.4000015258789,1.121076226234436,2415.820068359375,49.79999923706055,2155.800048828125,9.8100004196167,244.9263548387097,4.312903225806451,19597.711835164835,1.0232258064516129,1.0232258064516129,11.605,10876141000000.0,13555.687096774194,86.60308074951172,6,5,0,2017,2017-05-28
2017-05-29,1267.5999755859375,97.4000015258789,1.1176055669784546,2415.820068359375,49.79999923706055,2255.610107421875,9.8100004196167,244.93351612903226,4.309677419354839,19600.502516483517,1.0274193548387096,1.0274193548387096,11.612499999999999,10876141000000.0,13556.390322580644,103.30252838134766,0,5,0,2017,2017-05-29
2017-05-30,1262.0999755859375,97.27999877929688,1.1129041910171509,2412.909912109375,49.65999984741211,2175.469970703125,10.380000114440918,244.94067741935484,4.306451612903226,19603.2931978022,1.0316129032258066,1.0316129032258066,11.62,10876141000000.0,13557.093548387096,128.18490600585938,1,5,0,2017,2017-05-30
2017-05-31,1272.0,96.91999816894531,1.117168664932251,2411.800048828125,48.31999969482422,2286.409912109375,10.40999984741211,244.94783870967743,4.3032258064516125,19606.08387912088,1.0358064516129033,1.0358064516129033,11.82,10876141000000.0,13557.796774193548,157.74131774902344,2,5,0,2017,2017-05-31
2017-06-01,1267.0,97.19999694824219,1.1243535280227661,2430.06005859375,48.36000061035156,2407.8798828125,9.890000343322754,244.955,4.3,19608.874560439563,1.04,1.04,11.81,10876141000000.0,13558.5,90.67247772216797,3,6,0,2017,2017-06-01
2017-06-02,1276.800048828125,96.72000122070312,1.1215791702270508,2439.070068359375,47.65999984741211,2488.550048828125,9.75,244.9493666666667,4.3,19611.66524175824,1.0436666666666667,1.0436666666666667,12.09,10876141000000.0,13560.396666666667,88.57132720947266,4,6,0,2017,2017-06-02
2017-06-03,1276.800048828125,96.72000122070312,1.1215791702270508,2439.070068359375,47.65999984741211,2515.35009765625,9.75,244.94373333333334,4.3,19614.455923076923,1.0473333333333334,1.0473333333333334,12.206666666666667,10876141000000.0,13562.293333333333,80.7943344116211,5,6,0,2017,2017-06-03
2017-06-04,1276.800048828125,96.72000122070312,1.1215791702270508,2439.070068359375,47.65999984741211,2511.81005859375,9.75,244.93810000000002,4.3,19617.246604395605,1.051,1.051,12.323333333333332,10876141000000.0,13564.19,85.85488891601562,6,6,0,2017,2017-06-04
2017-06-05,1279.300048828125,96.80000305175781,1.128082513809204,2436.10009765625,47.400001525878906,2686.81005859375,10.069999694824219,244.93246666666667,4.3,19620.037285714287,1.0546666666666666,1.0546666666666666,12.44,10876141000000.0,13566.086666666666,276.6095275878906,0,6,0,2017,2017-06-05
2017-06-06,1294.4000244140625,96.63999938964844,1.1256824731826782,2429.330078125,48.189998626708984,2863.199951171875,10.449999809265137,244.92683333333335,4.3,19622.82796703297,1.0583333333333333,1.0583333333333333,13.23,10876141000000.0,13567.983333333334,227.27735900878906,1,6,0,2017,2017-06-06
2017-06-07,1290.0999755859375,96.75,1.1271415948867798,2433.139892578125,45.720001220703125,2732.159912109375,10.390000343322754,244.9212,4.3,19625.61864835165,1.062,1.062,13.16,10876141000000.0,13569.88,245.9568328857422,2,6,0,2017,2017-06-07
2017-06-08,1276.300048828125,96.91999816894531,1.125517725944519,2433.7900390625,45.63999938964844,2805.6201171875,10.15999984741211,244.91556666666668,4.3,19628.409329670332,1.0656666666666668,1.0656666666666668,12.62,10876141000000.0,13571.776666666667,182.93284606933594,3,6,0,2017,2017-06-08
2017-06-09,1268.5,97.2699966430664,1.1184805631637573,2431.77001953125,45.83000183105469,2823.81005859375,10.699999809265137,244.90993333333336,4.3,19631.20001098901,1.0693333333333332,1.0693333333333332,12.5,10876141000000.0,13573.673333333334,121.29351043701172,4,6,0,2017,2017-06-09
2017-06-10,1268.5,97.2699966430664,1.1184805631637573,2431.77001953125,45.83000183105469,2947.7099609375,10.699999809265137,244.9043,4.3,19633.990692307692,1.073,1.073,12.47,10876141000000.0,13575.57,67.0400619506836,5,6,0,2017,2017-06-10
2017-06-11,1268.5,97.2699966430664,1.1184805631637573,2431.77001953125,45.83000183105469,2958.110107421875,10.699999809265137,244.89866666666668,4.3,19636.781373626374,1.0766666666666667,1.0766666666666667,12.44,10876141000000.0,13577.466666666667,50.518463134765625,6,6,0,2017,2017-06-11
2017-06-12,1266.0999755859375,97.13999938964844,1.1201971769332886,2429.389892578125,46.08000183105469,2659.6298828125,11.460000038146973,244.89303333333334,4.3,19639.572054945056,1.0803333333333334,1.0803333333333334,12.41,10876141000000.0,13579.363333333333,144.54840087890625,0,6,0,2017,2017-06-12
2017-06-13,1265.800048828125,96.9800033569336,1.1196202039718628,2440.35009765625,46.459999084472656,2717.02001953125,10.420000076293945,244.8874,4.3,19642.362736263738,1.084,1.084,12.16,10876141000000.0,13581.26,107.03875732421875,1,6,0,2017,2017-06-13
2017-06-14,1272.800048828125,96.94000244140625,1.1208877563476562,2437.919921875,44.72999954223633,2506.3701171875,10.640000343322754,244.88176666666666,4.3,19645.15341758242,1.0876666666666666,1.0876666666666666,11.5,10876141000000.0,13583.156666666666,77.39643859863281,2,6,0,2017,2017-06-14
2017-06-15,1252.199951171875,97.43000030517578,1.1215791702270508,2432.4599609375,44.459999084472656,2464.580078125,10.899999618530273,244.87613333333334,4.3,19647.9440989011,1.0913333333333333,1.0913333333333333,11.03,10876141000000.0,13585.053333333333,108.01850891113281,3,6,0,2017,2017-06-15
2017-06-16,1254.0,97.16000366210938,1.1146905422210693,2433.14990234375,44.7400016784668,2518.56005859375,10.380000114440918,244.8705,4.3,19650.73478021978,1.095,1.095,10.16,10876141000000.0,13586.95,105.61810302734375,4,6,0,2017,2017-06-16
2017-06-17,1254.0,97.16000366210938,1.1146905422210693,2433.14990234375,44.7400016784668,2655.8798828125,10.380000114440918,244.86486666666667,4.3,19653.525461538462,1.0986666666666667,1.0986666666666667,10.336666666666666,10876141000000.0,13588.846666666666,71.37345123291016,5,6,0,2017,2017-06-17
2017-06-18,1254.0,97.16000366210938,1.1146905422210693,2433.14990234375,44.7400016784668,2548.2900390625,10.380000114440918,244.85923333333335,4.3,19656.316142857144,1.1023333333333334,1.1023333333333334,10.513333333333334,10876141000000.0,13590.743333333334,97.20853424072266,6,6,0,2017,2017-06-18
2017-06-19,1244.199951171875,97.52999877929688,1.120824933052063,2453.4599609375,44.20000076293945,2589.60009765625,10.369999885559082,244.8536,4.3,19659.106824175826,1.1059999999999999,1.1059999999999999,10.69,10876141000000.0,13592.64,171.01210021972656,0,6,0,2017,2017-06-19
2017-06-20,1241.0,97.75,1.1144545078277588,2437.030029296875,43.22999954223633,2721.7900390625,10.859999656677246,244.84796666666668,4.3,19661.897505494508,1.1096666666666666,1.1096666666666666,11.14,10876141000000.0,13594.536666666667,204.19937133789062,1,6,0,2017,2017-06-20
2017-06-21,1243.4000244140625,97.55999755859375,1.1136974096298218,2435.610107421875,42.529998779296875,2689.10009765625,10.75,244.84233333333333,4.3,19664.68818681319,1.1133333333333333,1.1133333333333333,11.25,10876141000000.0,13596.433333333332,180.24266052246094,2,6,0,2017,2017-06-21
2017-06-22,1247.5999755859375,97.54000091552734,1.1167196035385132,2434.5,42.7400016784668,2705.409912109375,10.479999542236328,244.8367,4.3,19667.478868131868,1.117,1.117,11.24,10876141000000.0,13598.33,210.32177734375,3,6,0,2017,2017-06-22
2017-06-23,1256.199951171875,97.30000305175781,1.1149640083312988,2438.300048828125,43.0099983215332,2744.909912109375,10.020000457763672,244.83106666666666,4.3,19670.26954945055,1.1206666666666667,1.1206666666666667,10.86,10876141000000.0,13600.226666666666,107.30852508544922,4,6,0,2017,2017-06-23
2017-06-24,1256.199951171875,97.30000305175781,1.1149640083312988,2438.300048828125,43.0099983215332,2608.719970703125,10.020000457763672,244.82543333333334,4.3,19673.06023076923,1.1243333333333332,1.1243333333333332,10.923333333333334,10876141000000.0,13602.123333333333,90.93323516845703,5,6,0,2017,2017-06-24
2017-06-25,1256.199951171875,97.30000305175781,1.1149640083312988,2438.300048828125,43.0099983215332,2589.409912109375,10.020000457763672,244.81980000000001,4.3,19675.850912087913,1.128,1.128,10.986666666666666,10876141000000.0,13604.02,65.09412384033203,6,6,0,2017,2017-06-25
2017-06-26,1246.300048828125,97.43000030517578,1.1198835372924805,2439.070068359375,43.380001068115234,2478.449951171875,9.899999618530273,244.81416666666667,4.3,19678.641593406595,1.1316666666666666,1.1316666666666666,11.05,10876141000000.0,13605.916666666666,128.3940887451172,0,6,0,2017,2017-06-26
2017-06-27,1246.4000244140625,96.47000122070312,1.118355631828308,2419.3798828125,44.2400016784668,2552.449951171875,11.0600004196167,244.80853333333334,4.3,19681.432274725277,1.1353333333333333,1.1353333333333333,11.96,10876141000000.0,13607.813333333334,106.09647369384766,1,6,0,2017,2017-06-27
2017-06-28,1248.0,96.05000305175781,1.1339154243469238,2440.68994140625,44.7400016784668,2574.7900390625,10.029999732971191,244.8029,4.3,19684.222956043955,1.139,1.139,11.38,10876141000000.0,13609.71,110.05207824707031,2,6,0,2017,2017-06-28
2017-06-29,1244.199951171875,95.62999725341797,1.1382650136947632,2419.699951171875,44.93000030517578,2539.320068359375,11.4399995803833,244.79726666666667,4.3,19687.013637362637,1.1426666666666665,1.1426666666666665,11.21,10876141000000.0,13611.606666666667,103.35624694824219,3,6,0,2017,2017-06-29
2017-06-30,1240.699951171875,95.66000366210938,1.144164800643921,2423.409912109375,46.040000915527344,2480.840087890625,11.180000305175781,244.79163333333332,4.3,19689.80431868132,1.1463333333333332,1.1463333333333332,11.0,10876141000000.0,13613.503333333332,102.60165405273438,4,6,0,2017,2017-06-30
2017-07-01,1240.699951171875,95.66000366210938,1.144164800643921,2423.409912109375,46.040000915527344,2434.550048828125,11.180000305175781,244.786,4.3,19692.595,1.15,1.15,11.31,10876141000000.0,13615.4,96.48255157470703,5,7,0,2017,2017-07-01
2017-07-02,1240.699951171875,95.66000366210938,1.144164800643921,2423.409912109375,46.040000915527344,2506.469970703125,11.180000305175781,244.80964516129032,4.3032258064516125,19696.339489130434,1.1503225806451611,1.1503225806451611,11.62,10876141000000.0,13617.309677419355,66.547119140625,6,7,0,2017,2017-07-02
2017-07-03,1217.9000244140625,96.19999694824219,1.1423088312149048,2429.010009765625,47.06999969482422,2564.06005859375,11.220000267028809,244.83329032258064,4.306451612903226,19700.08397826087,1.1506451612903226,1.1506451612903226,11.93,10876141000000.0,13619.21935483871,120.5723876953125,0,7,0,2017,2017-07-03
2017-07-04,1217.9000244140625,96.19999694824219,1.1371389627456665,2429.010009765625,47.06999969482422,2601.639892578125,11.220000267028809,244.85693548387096,4.309677419354839,19703.828467391304,1.1509677419354838,1.1509677419354838,11.905000000000001,10876141000000.0,13621.129032258064,77.9427719116211,1,7,0,2017,2017-07-04
2017-07-05,1220.4000244140625,96.29000091552734,1.1360150575637817,2432.5400390625,45.130001068115234,2601.989990234375,11.069999694824219,244.8805806451613,4.312903225806451,19707.57295652174,1.151290322580645,1.151290322580645,11.88,10876141000000.0,13623.03870967742,208.90066528320312,2,7,0,2017,2017-07-05
2017-07-06,1222.199951171875,95.81999969482422,1.1346874237060547,2409.75,45.52000045776367,2608.56005859375,12.539999961853027,244.90422580645162,4.316129032258065,19711.317445652174,1.1516129032258065,1.1516129032258065,11.72,10876141000000.0,13624.948387096774,177.17137145996094,3,7,0,2017,2017-07-06
2017-07-07,1208.5999755859375,96.01000213623047,1.1424784660339355,2425.179931640625,44.22999954223633,2518.659912109375,11.1899995803833,244.92787096774194,4.319354838709677,19715.06193478261,1.1519354838709677,1.1519354838709677,12.54,10876141000000.0,13626.85806451613,115.72289276123047,4,7,0,2017,2017-07-07
2017-07-08,1208.5999755859375,96.01000213623047,1.1424784660339355,2425.179931640625,44.22999954223633,2571.340087890625,11.1899995803833,244.95151612903226,4.32258064516129,19718.806423913044,1.1522580645161289,1.1522580645161289,12.433333333333334,10876141000000.0,13628.767741935484,100.65813446044922,5,7,0,2017,2017-07-08
2017-07-09,1208.5999755859375,96.01000213623047,1.1424784660339355,2425.179931640625,44.22999954223633,2518.43994140625,11.1899995803833,244.97516129032257,4.325806451612904,19722.55091304348,1.1525806451612903,1.1525806451612903,12.326666666666666,10876141000000.0,13630.677419354839,113.18568420410156,6,7,0,2017,2017-07-09
2017-07-10,1212.0999755859375,96.05000305175781,1.140380859375,2427.429931640625,44.400001525878906,2372.56005859375,11.109999656677246,244.9988064516129,4.329032258064516,19726.295402173913,1.1529032258064515,1.1529032258064515,12.22,10876141000000.0,13632.587096774194,98.00495910644531,0,7,0,2017,2017-07-10
2017-07-11,1213.5999755859375,95.73999786376953,1.140380859375,2425.530029296875,45.040000915527344,2337.7900390625,10.890000343322754,245.02245161290324,4.332258064516129,19730.03989130435,1.1532258064516128,1.1532258064516128,12.3,10876141000000.0,13634.496774193549,112.50230407714844,1,7,0,2017,2017-07-11
2017-07-12,1218.0999755859375,95.79000091552734,1.1473942995071411,2443.25,45.4900016784668,2398.840087890625,10.300000190734863,245.04609677419356,4.335483870967742,19733.784380434783,1.1535483870967742,1.1535483870967742,11.56,10876141000000.0,13636.406451612904,94.16999053955078,2,7,0,2017,2017-07-12
2017-07-13,1216.300048828125,95.7300033569336,1.1418914794921875,2447.830078125,46.08000183105469,2357.89990234375,9.899999618530273,245.06974193548388,4.338709677419355,19737.52886956522,1.1538709677419354,1.1538709677419354,11.29,10876141000000.0,13638.316129032259,55.37727355957031,3,7,0,2017,2017-07-13
2017-07-14,1226.5999755859375,95.11000061035156,1.140393853187561,2459.27001953125,46.540000915527344,2233.340087890625,9.510000228881836,245.0933870967742,4.341935483870968,19741.273358695653,1.1541935483870966,1.1541935483870966,11.11,10876141000000.0,13640.225806451614,93.1047134399414,4,7,0,2017,2017-07-14
2017-07-15,1226.5999755859375,95.11000061035156,1.140393853187561,2459.27001953125,46.540000915527344,1998.8599853515625,9.510000228881836,245.1170322580645,4.345161290322581,19745.01784782609,1.154516129032258,1.154516129032258,11.1,10876141000000.0,13642.135483870969,35.428531646728516,5,7,0,2017,2017-07-15
2017-07-16,1226.5999755859375,95.11000061035156,1.140393853187561,2459.27001953125,46.540000915527344,1929.8199462890625,9.510000228881836,245.14067741935483,4.348387096774194,19748.762336956523,1.1548387096774193,1.1548387096774193,11.09,10876141000000.0,13644.045161290323,44.069637298583984,6,7,0,2017,2017-07-16
2017-07-17,1232.800048828125,95.12999725341797,1.1475391387939453,2459.139892578125,46.02000045776367,2228.409912109375,9.819999694824219,245.16432258064518,4.351612903225806,19752.506826086956,1.1551612903225805,1.1551612903225805,11.08,10876141000000.0,13645.954838709677,113.9952392578125,0,7,0,2017,2017-07-17
2017-07-18,1241.0999755859375,94.66000366210938,1.1474337577819824,2460.610107421875,46.400001525878906,2318.8798828125,9.890000343322754,245.1879677419355,4.354838709677419,19756.251315217392,1.1554838709677417,1.1554838709677417,11.14,10876141000000.0,13647.864516129031,140.66104125976562,1,7,0,2017,2017-07-18
2017-07-19,1241.199951171875,94.80000305175781,1.1549744606018066,2473.830078125,47.119998931884766,2273.429931640625,9.789999961853027,245.2116129032258,4.358064516129033,19759.995804347825,1.1558064516129032,1.1558064516129032,11.08,10876141000000.0,13649.774193548386,67.03340911865234,2,7,0,2017,2017-07-19
2017-07-20,1244.800048828125,94.2699966430664,1.1528440713882446,2473.449951171875,46.790000915527344,2817.60009765625,9.579999923706055,245.23525806451613,4.361290322580645,19763.740293478262,1.1561290322580644,1.1561290322580644,10.85,10876141000000.0,13651.683870967741,114.76612091064453,3,7,0,2017,2017-07-20
2017-07-21,1254.300048828125,93.94000244140625,1.1628718376159668,2472.5400390625,45.77000045776367,2667.760009765625,9.359999656677246,245.25890322580645,4.364516129032258,19767.484782608695,1.1564516129032256,1.1564516129032256,11.22,10876141000000.0,13653.593548387096,80.10476684570312,4,7,0,2017,2017-07-21
2017-07-22,1254.300048828125,93.94000244140625,1.1628718376159668,2472.5400390625,45.77000045776367,2810.1201171875,9.359999656677246,245.28254838709677,4.367741935483871,19771.229271739132,1.156774193548387,1.156774193548387,11.413333333333334,10876141000000.0,13655.503225806451,94.76786804199219,5,7,0,2017,2017-07-22
2017-07-23,1254.300048828125,93.94000244140625,1.1628718376159668,2472.5400390625,45.77000045776367,2730.39990234375,9.359999656677246,245.3061935483871,4.370967741935484,19774.973760869565,1.1570967741935483,1.1570967741935483,11.606666666666667,10876141000000.0,13657.412903225806,120.32831573486328,6,7,0,2017,2017-07-23
2017-07-24,1253.9000244140625,93.9800033569336,1.1681697368621826,2469.909912109375,46.34000015258789,2754.860107421875,9.430000305175781,245.32983870967743,4.374193548387097,19778.71825,1.1574193548387095,1.1574193548387095,11.8,10876141000000.0,13659.322580645161,53.321006774902344,0,7,0,2017,2017-07-24
2017-07-25,1251.699951171875,94.05000305175781,1.1638869047164917,2477.1298828125,47.88999938964844,2576.47998046875,9.430000305175781,245.35348387096775,4.37741935483871,19782.462739130435,1.157741935483871,1.157741935483871,12.07,10876141000000.0,13661.232258064516,100.20222473144531,1,7,0,2017,2017-07-25
2017-07-26,1249.0,93.66999816894531,1.1644561290740967,2477.830078125,48.75,2529.449951171875,9.600000381469727,245.37712903225807,4.380645161290323,19786.20722826087,1.1580645161290322,1.1580645161290322,11.63,10876141000000.0,13663.14193548387,125.10517883300781,2,7,0,2017,2017-07-26
2017-07-27,1259.5999755859375,93.86000061035156,1.1728004217147827,2475.419921875,49.040000915527344,2671.780029296875,10.109999656677246,245.4007741935484,4.383870967741935,19789.951717391305,1.1583870967741934,1.1583870967741934,11.24,10876141000000.0,13665.051612903226,107.20284271240234,3,7,0,2017,2017-07-27
2017-07-28,1268.4000244140625,93.26000213623047,1.1688660383224487,2472.10009765625,49.709999084472656,2809.010009765625,10.289999961853027,245.4244193548387,4.387096774193549,19793.69620652174,1.1587096774193548,1.1587096774193548,11.44,10876141000000.0,13666.96129032258,113.88499450683594,4,7,0,2017,2017-07-28
2017-07-29,1268.4000244140625,93.26000213623047,1.1688660383224487,2472.10009765625,49.709999084472656,2726.449951171875,10.289999961853027,245.44806451612905,4.390322580645162,19797.440695652174,1.159032258064516,1.159032258064516,11.496666666666666,10876141000000.0,13668.870967741936,66.25135040283203,5,7,0,2017,2017-07-29
2017-07-30,1268.4000244140625,93.26000213623047,1.1688660383224487,2472.10009765625,49.709999084472656,2757.179931640625,10.289999961853027,245.47170967741937,4.393548387096774,19801.18518478261,1.1593548387096773,1.1593548387096773,11.553333333333333,10876141000000.0,13670.78064516129,71.32322692871094,6,7,0,2017,2017-07-30
2017-07-31,1266.5999755859375,92.86000061035156,1.1747292280197144,2470.300048828125,50.16999816894531,2875.340087890625,10.260000228881836,245.4953548387097,4.396774193548388,19804.929673913044,1.1596774193548387,1.1596774193548387,11.61,10876141000000.0,13672.690322580645,170.75091552734375,0,7,0,2017,2017-07-31
2017-08-01,1272.5999755859375,93.02999877929688,1.182410478591919,2476.35009765625,49.15999984741211,2718.260009765625,10.09000015258789,245.519,4.4,19808.674163043477,1.16,1.16,11.28,10876141000000.0,13674.6,198.3933563232422,1,8,0,2017,2017-08-01
2017-08-02,1271.800048828125,92.83000183105469,1.1811256408691406,2477.570068359375,49.59000015258789,2710.669921875,10.279999732971191,245.56093548387096,4.396774193548388,19812.418652173914,1.1596774193548387,1.1596774193548387,11.24,10876141000000.0,13676.161290322581,145.28805541992188,2,8,0,2017,2017-08-02
2017-08-03,1267.800048828125,92.80999755859375,1.1851149797439575,2472.159912109375,49.029998779296875,2804.72998046875,10.4399995803833,245.60287096774195,4.393548387096774,19816.163141304347,1.1593548387096773,1.1593548387096773,11.31,10876141000000.0,13677.722580645162,135.8093719482422,3,8,0,2017,2017-08-03
2017-08-04,1258.300048828125,93.54000091552734,1.1884952783584595,2476.830078125,49.58000183105469,2895.889892578125,10.029999732971191,245.6448064516129,4.390322580645162,19819.907630434784,1.159032258064516,1.159032258064516,10.87,10876141000000.0,13679.283870967742,95.55484008789062,4,8,0,2017,2017-08-04
2017-08-05,1258.300048828125,93.54000091552734,1.1884952783584595,2476.830078125,49.58000183105469,3252.909912109375,10.029999732971191,245.68674193548387,4.387096774193549,19823.652119565217,1.1587096774193548,1.1587096774193548,10.823333333333332,10876141000000.0,13680.845161290323,77.60041809082031,5,8,0,2017,2017-08-05
2017-08-06,1258.300048828125,93.54000091552734,1.1884952783584595,2476.830078125,49.58000183105469,3213.93994140625,10.029999732971191,245.72867741935485,4.383870967741935,19827.396608695653,1.1583870967741934,1.1583870967741934,10.776666666666667,10876141000000.0,13682.406451612904,77.9427719116211,6,8,0,2017,2017-08-06
2017-08-07,1258.199951171875,93.43000030517578,1.1778424978256226,2480.909912109375,49.38999938964844,3378.93994140625,9.930000305175781,245.7706129032258,4.380645161290323,19831.141097826086,1.1580645161290322,1.1580645161290322,10.73,10876141000000.0,13683.967741935485,127.92436218261719,0,8,0,2017,2017-08-07
2017-08-08,1256.4000244140625,93.63999938964844,1.1800941228866577,2474.919921875,49.16999816894531,3419.93994140625,10.960000038146973,245.81254838709677,4.37741935483871,19834.885586956523,1.157741935483871,1.157741935483871,11.1,10876141000000.0,13685.529032258064,169.71409606933594,1,8,0,2017,2017-08-08
2017-08-09,1273.0,93.5199966430664,1.1754610538482666,2474.02001953125,49.560001373291016,3342.469970703125,11.109999656677246,245.85448387096775,4.374193548387097,19838.630076086956,1.1574193548387095,1.1574193548387095,12.31,10876141000000.0,13687.090322580645,136.29527282714844,2,8,0,2017,2017-08-09
2017-08-10,1283.699951171875,93.4000015258789,1.1761523485183716,2438.2099609375,48.59000015258789,3381.280029296875,16.040000915527344,245.8964193548387,4.370967741935484,19842.374565217393,1.1570967741935483,1.1570967741935483,13.43,10876141000000.0,13688.651612903226,215.31689453125,3,8,0,2017,2017-08-10
2017-08-11,1287.699951171875,93.06999969482422,1.177024483680725,2441.320068359375,48.81999969482422,3650.6201171875,15.510000228881836,245.93835483870967,4.367741935483871,19846.119054347826,1.156774193548387,1.156774193548387,13.45,10876141000000.0,13690.212903225807,145.5007781982422,4,8,0,2017,2017-08-11
2017-08-12,1287.699951171875,93.06999969482422,1.177024483680725,2441.320068359375,48.81999969482422,3884.7099609375,15.510000228881836,245.98029032258066,4.364516129032258,19849.863543478263,1.1564516129032256,1.1564516129032256,13.003333333333332,10876141000000.0,13691.774193548388,181.9040069580078,5,8,0,2017,2017-08-12
2017-08-13,1287.699951171875,93.06999969482422,1.177024483680725,2441.320068359375,48.81999969482422,4073.260009765625,15.510000228881836,246.02222580645162,4.361290322580645,19853.608032608696,1.1561290322580644,1.1561290322580644,12.556666666666667,10876141000000.0,13693.335483870967,75.97632598876953,6,8,0,2017,2017-08-13
2017-08-14,1284.199951171875,93.45999908447266,1.182550311088562,2465.840087890625,47.59000015258789,4325.1298828125,12.329999923706055,246.06416129032257,4.358064516129033,19857.352521739132,1.1558064516129032,1.1558064516129032,12.11,10876141000000.0,13694.896774193548,202.68099975585938,0,8,0,2017,2017-08-14
2017-08-15,1273.699951171875,93.8499984741211,1.1775789260864258,2464.610107421875,47.54999923706055,4181.93017578125,12.039999961853027,246.10609677419356,4.354838709677419,19861.097010869566,1.1554838709677417,1.1554838709677417,12.2,10876141000000.0,13696.45806451613,232.3563690185547,1,8,0,2017,2017-08-15
2017-08-16,1276.9000244140625,93.48999786376953,1.1741223335266113,2468.110107421875,46.779998779296875,4376.6298828125,11.739999771118164,246.14803225806452,4.351612903225806,19864.841500000002,1.1551612903225805,1.1551612903225805,12.58,10876141000000.0,13698.01935483871,159.36752319335938,2,8,0,2017,2017-08-16
2017-08-17,1286.4000244140625,93.62000274658203,1.1774264574050903,2430.010009765625,47.09000015258789,4331.68994140625,15.550000190734863,246.18996774193548,4.348387096774194,19868.585989130435,1.1548387096774193,1.1548387096774193,13.34,10876141000000.0,13699.58064516129,102.84115600585938,3,8,0,2017,2017-08-17
2017-08-18,1285.699951171875,93.43000030517578,1.1715501546859741,2425.550048828125,48.5099983215332,4160.6201171875,14.260000228881836,246.23190322580643,4.345161290322581,19872.33047826087,1.154516129032258,1.154516129032258,12.12,10876141000000.0,13701.14193548387,138.9141387939453,4,8,0,2017,2017-08-18
2017-08-19,1285.699951171875,93.43000030517578,1.1715501546859741,2425.550048828125,48.5099983215332,4193.7001953125,14.260000228881836,246.27383870967742,4.341935483870968,19876.074967391305,1.1541935483870966,1.1541935483870966,12.416666666666666,10876141000000.0,13702.703225806452,126.86429595947266,5,8,0,2017,2017-08-19
2017-08-20,1285.699951171875,93.43000030517578,1.1715501546859741,2425.550048828125,48.5099983215332,4087.659912109375,14.260000228881836,246.31577419354838,4.338709677419355,19879.819456521738,1.1538709677419354,1.1538709677419354,12.713333333333333,10876141000000.0,13704.264516129033,73.74918365478516,6,8,0,2017,2017-08-20
2017-08-21,1290.800048828125,93.0999984741211,1.1756268739700317,2428.3701171875,47.369998931884766,4001.739990234375,13.1899995803833,246.35770967741934,4.335483870967742,19883.563945652175,1.1535483870967742,1.1535483870967742,13.01,10876141000000.0,13705.825806451612,177.33230590820312,0,8,0,2017,2017-08-21
